candidate_id,commons_title,page_url,image_url,mime,width,height,min_side,file_size_bytes,licence_short,licence_url,artist,credit,upload_date,found_via,query_term,harvest_date
BA_000044,File:2016-08-03 Acofide ® Tablets 100mg （アコファイド®錠100mg、アコチアミド塩酸塩水和物）acotiamide hydrochloride hydrate DSCF5134.jpg,https://commons.wikimedia.org/wiki/File:2016-08-03_Acofide_%C2%AE_Tablets_100mg_%EF%BC%88%E3%82%A2%E3%82%B3%E3%83%95%E3%82%A1%E3%82%A4%E3%83%89%C2%AE%E9%8C%A0100mg%E3%80%81%E3%82%A2%E3%82%B3%E3%83%81%E3%82%A2%E3%83%9F%E3%83%89%E5%A1%A9%E9%85%B8%E5%A1%A9%E6%B0%B4%E5%92%8C%E7%89%A9%EF%BC%89acotiamide_hydrochloride_hydrate_DSCF5134.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d2/2016-08-03_Acofide_%C2%AE_Tablets_100mg_%EF%BC%88%E3%82%A2%E3%82%B3%E3%83%95%E3%82%A1%E3%82%A4%E3%83%89%C2%AE%E9%8C%A0100mg%E3%80%81%E3%82%A2%E3%82%B3%E3%83%81%E3%82%A2%E3%83%9F%E3%83%89%E5%A1%A9%E9%85%B8%E5%A1%A9%E6%B0%B4%E5%92%8C%E7%89%A9%EF%BC%89acotiamide_hydrochloride_hydrate_DSCF5134.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2304,1536,1536,890095,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,松岡明芳,Own work,2016-08-03T05:18:01Z,search,blister pack tablets,2026-09-09
BA_000045,File:2016-08-03 Acofide ® Tablets 100mg （アコファイド®錠100mg、アコチアミド塩酸塩水和物）acotiamide hydrochloride hydrate DSCF5135.jpg,https://commons.wikimedia.org/wiki/File:2016-08-03_Acofide_%C2%AE_Tablets_100mg_%EF%BC%88%E3%82%A2%E3%82%B3%E3%83%95%E3%82%A1%E3%82%A4%E3%83%89%C2%AE%E9%8C%A0100mg%E3%80%81%E3%82%A2%E3%82%B3%E3%83%81%E3%82%A2%E3%83%9F%E3%83%89%E5%A1%A9%E9%85%B8%E5%A1%A9%E6%B0%B4%E5%92%8C%E7%89%A9%EF%BC%89acotiamide_hydrochloride_hydrate_DSCF5135.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/2016-08-03_Acofide_%C2%AE_Tablets_100mg_%EF%BC%88%E3%82%A2%E3%82%B3%E3%83%95%E3%82%A1%E3%82%A4%E3%83%89%C2%AE%E9%8C%A0100mg%E3%80%81%E3%82%A2%E3%82%B3%E3%83%81%E3%82%A2%E3%83%9F%E3%83%89%E5%A1%A9%E9%85%B8%E5%A1%A9%E6%B0%B4%E5%92%8C%E7%89%A9%EF%BC%89acotiamide_hydrochloride_hydrate_DSCF5135.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2304,1536,1536,890056,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,松岡明芳,Own work,2016-08-03T05:18:01Z,search,blister pack tablets,2026-09-09
BA_000046,File:2016-08-03 Acofide ® Tablets 100mg （アコファイド®錠100mg、アコチアミド塩酸塩水和物）acotiamide hydrochloride hydrate DSCF5136.jpg,https://commons.wikimedia.org/wiki/File:2016-08-03_Acofide_%C2%AE_Tablets_100mg_%EF%BC%88%E3%82%A2%E3%82%B3%E3%83%95%E3%82%A1%E3%82%A4%E3%83%89%C2%AE%E9%8C%A0100mg%E3%80%81%E3%82%A2%E3%82%B3%E3%83%81%E3%82%A2%E3%83%9F%E3%83%89%E5%A1%A9%E9%85%B8%E5%A1%A9%E6%B0%B4%E5%92%8C%E7%89%A9%EF%BC%89acotiamide_hydrochloride_hydrate_DSCF5136.jpg,https://upload.wikimedia.org/wikipedia/commons/8/83/2016-08-03_Acofide_%C2%AE_Tablets_100mg_%EF%BC%88%E3%82%A2%E3%82%B3%E3%83%95%E3%82%A1%E3%82%A4%E3%83%89%C2%AE%E9%8C%A0100mg%E3%80%81%E3%82%A2%E3%82%B3%E3%83%81%E3%82%A2%E3%83%9F%E3%83%89%E5%A1%A9%E9%85%B8%E5%A1%A9%E6%B0%B4%E5%92%8C%E7%89%A9%EF%BC%89acotiamide_hydrochloride_hydrate_DSCF5136.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2304,1536,1536,873718,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,松岡明芳,Own work,2016-08-03T05:18:03Z,search,blister pack tablets,2026-09-09
BA_000047,File:2017-05-31 Pepticol.jpg,https://commons.wikimedia.org/wiki/File:2017-05-31_Pepticol.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/2017-05-31_Pepticol.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3186,5034,3186,7726843,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Maksym Kozlenko,Own work,2018-02-28T04:46:25Z,category,Category:Medicine bottles,2026-09-09
BA_000048,File:2017-05-31 Pharmacy Museum in Kraków 4.jpg,https://commons.wikimedia.org/wiki/File:2017-05-31_Pharmacy_Museum_in_Krak%C3%B3w_4.jpg,https://upload.wikimedia.org/wikipedia/commons/d/da/2017-05-31_Pharmacy_Museum_in_Krak%C3%B3w_4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4630,3456,3456,10899625,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Maksym Kozlenko,Own work,2018-02-28T04:28:53Z,category,Category:Pharmaceutical products,2026-09-09
BA_000049,"File:2018.11.20 Meningococcal and HPV Vaccines, Washington, DC USA 4269 (45072537995).jpg","https://commons.wikimedia.org/wiki/File:2018.11.20_Meningococcal_and_HPV_Vaccines,_Washington,_DC_USA_4269_(45072537995).jpg",https://upload.wikimedia.org/wikipedia/commons/1/11/2018.11.20_Meningococcal_and_HPV_Vaccines%2C_Washington%2C_DC_USA_4269_%2845072537995%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3024,4032,3024,4329366,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Ted Eytan,"2018.11.20 Meningococcal and HPV Vaccines, Washington, DC USA 4269",2019-01-30T07:29:08Z,search,meningococcal vaccine,2026-09-09
BA_000050,"File:2018.11.20 Meningococcal and HPV Vaccines, Washington, DC USA 4270 (45260286484).jpg","https://commons.wikimedia.org/wiki/File:2018.11.20_Meningococcal_and_HPV_Vaccines,_Washington,_DC_USA_4270_(45260286484).jpg",https://upload.wikimedia.org/wikipedia/commons/1/1c/2018.11.20_Meningococcal_and_HPV_Vaccines%2C_Washington%2C_DC_USA_4270_%2845260286484%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3024,4032,3024,4349515,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Ted Eytan,"2018.11.20 Meningococcal and HPV Vaccines, Washington, DC USA 4270",2019-01-30T07:29:11Z,search,meningococcal vaccine,2026-09-09
BA_000051,"File:2018.11.20 Meningococcal and HPV Vaccines, Washington, DC USA 4273 (31045454957).jpg","https://commons.wikimedia.org/wiki/File:2018.11.20_Meningococcal_and_HPV_Vaccines,_Washington,_DC_USA_4273_(31045454957).jpg",https://upload.wikimedia.org/wikipedia/commons/3/3d/2018.11.20_Meningococcal_and_HPV_Vaccines%2C_Washington%2C_DC_USA_4273_%2831045454957%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1945,3458,1945,2642149,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Ted Eytan,"2018.11.20 Meningococcal and HPV Vaccines, Washington, DC USA 4273",2019-01-30T07:29:05Z,search,meningococcal vaccine,2026-09-09
BA_000052,"File:2018.11.20 Meningococcal and HPV Vaccines, Washington, DC USA 4274 (31045456967).jpg","https://commons.wikimedia.org/wiki/File:2018.11.20_Meningococcal_and_HPV_Vaccines,_Washington,_DC_USA_4274_(31045456967).jpg",https://upload.wikimedia.org/wikipedia/commons/b/bc/2018.11.20_Meningococcal_and_HPV_Vaccines%2C_Washington%2C_DC_USA_4274_%2831045456967%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2268,4032,2268,2526695,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Ted Eytan,"2018.11.20 Meningococcal and HPV Vaccines, Washington, DC USA 4274",2019-01-30T07:29:10Z,search,meningococcal vaccine,2026-09-09
BA_000053,"File:2018.11.20 Meningococcal and HPV Vaccines, Washington, DC USA 4275 (32113493668).jpg","https://commons.wikimedia.org/wiki/File:2018.11.20_Meningococcal_and_HPV_Vaccines,_Washington,_DC_USA_4275_(32113493668).jpg",https://upload.wikimedia.org/wikipedia/commons/9/97/2018.11.20_Meningococcal_and_HPV_Vaccines%2C_Washington%2C_DC_USA_4275_%2832113493668%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3022,2417,2417,1955400,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Ted Eytan,"2018.11.20 Meningococcal and HPV Vaccines, Washington, DC USA 4275",2026-07-10T16:09:11Z,search,meningococcal vaccine,2026-09-09
BA_000054,File:2019-08-08 Oral-Turinabol tablets.jpg,https://commons.wikimedia.org/wiki/File:2019-08-08_Oral-Turinabol_tablets.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/2019-08-08_Oral-Turinabol_tablets.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4032,1992,1992,1242223,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Maksym Kozlenko,Own work,2019-12-13T12:06:19Z,search,blister pack tablets,2026-09-09
BA_000055,File:20190311 庆大霉素、参苓健脾胃.jpg,https://commons.wikimedia.org/wiki/File:20190311_%E5%BA%86%E5%A4%A7%E9%9C%89%E7%B4%A0%E3%80%81%E5%8F%82%E8%8B%93%E5%81%A5%E8%84%BE%E8%83%83.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/20190311_%E5%BA%86%E5%A4%A7%E9%9C%89%E7%B4%A0%E3%80%81%E5%8F%82%E8%8B%93%E5%81%A5%E8%84%BE%E8%83%83.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1080,1440,1080,149440,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,WFan,Own work,2019-03-11T21:05:31Z,category,Category:Pharmaceutical products,2026-09-09
BA_000056,File:20190311 庆大霉素反面.jpg,https://commons.wikimedia.org/wiki/File:20190311_%E5%BA%86%E5%A4%A7%E9%9C%89%E7%B4%A0%E5%8F%8D%E9%9D%A2.jpg,https://upload.wikimedia.org/wikipedia/commons/6/64/20190311_%E5%BA%86%E5%A4%A7%E9%9C%89%E7%B4%A0%E5%8F%8D%E9%9D%A2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1440,1080,1080,167274,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,WFan,Own work,2019-03-11T21:05:24Z,category,Category:Pharmaceutical products,2026-09-09
BA_000057,File:20190311 阿莫西林胶囊.jpg,https://commons.wikimedia.org/wiki/File:20190311_%E9%98%BF%E8%8E%AB%E8%A5%BF%E6%9E%97%E8%83%B6%E5%9B%8A.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5c/20190311_%E9%98%BF%E8%8E%AB%E8%A5%BF%E6%9E%97%E8%83%B6%E5%9B%8A.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1920,928,928,277494,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,WFan,Own work,2019-03-20T16:02:29Z,search,Augmentin,2026-09-09
BA_000058,File:2020-05-20 Levocetirizine Hydrochloride レボセチリジン塩酸塩錠 ザイザル.jpg,https://commons.wikimedia.org/wiki/File:2020-05-20_Levocetirizine_Hydrochloride_%E3%83%AC%E3%83%9C%E3%82%BB%E3%83%81%E3%83%AA%E3%82%B8%E3%83%B3%E5%A1%A9%E9%85%B8%E5%A1%A9%E9%8C%A0_%E3%82%B6%E3%82%A4%E3%82%B6%E3%83%AB.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/2020-05-20_Levocetirizine_Hydrochloride_%E3%83%AC%E3%83%9C%E3%82%BB%E3%83%81%E3%83%AA%E3%82%B8%E3%83%B3%E5%A1%A9%E9%85%B8%E5%A1%A9%E9%8C%A0_%E3%82%B6%E3%82%A4%E3%82%B6%E3%83%AB.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2304,1536,1536,1061362,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,松岡明芳,Own work,2024-12-12T13:48:00Z,category,Category:Blister packs,2026-09-09
BA_000059,File:2020-05-20 d-Chlorpheniramine Maleate d-クロルフェニラミンマレイン酸塩製剤(ポララミン).jpg,https://commons.wikimedia.org/wiki/File:2020-05-20_d-Chlorpheniramine_Maleate_d-%E3%82%AF%E3%83%AD%E3%83%AB%E3%83%95%E3%82%A7%E3%83%8B%E3%83%A9%E3%83%9F%E3%83%B3%E3%83%9E%E3%83%AC%E3%82%A4%E3%83%B3%E9%85%B8%E5%A1%A9%E8%A3%BD%E5%89%A4(%E3%83%9D%E3%83%A9%E3%83%A9%E3%83%9F%E3%83%B3).jpg,https://upload.wikimedia.org/wikipedia/commons/8/8e/2020-05-20_d-Chlorpheniramine_Maleate_d-%E3%82%AF%E3%83%AD%E3%83%AB%E3%83%95%E3%82%A7%E3%83%8B%E3%83%A9%E3%83%9F%E3%83%B3%E3%83%9E%E3%83%AC%E3%82%A4%E3%83%B3%E9%85%B8%E5%A1%A9%E8%A3%BD%E5%89%A4%28%E3%83%9D%E3%83%A9%E3%83%A9%E3%83%9F%E3%83%B3%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2304,1536,1536,995508,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,松岡明芳,Own work,2024-12-12T13:48:08Z,category,Category:Blister packs,2026-09-09
BA_000060,File:2020-06-15 TSU128、OHNES ST オーネス ST 配合錠.jpg,https://commons.wikimedia.org/wiki/File:2020-06-15_TSU128%E3%80%81OHNES_ST_%E3%82%AA%E3%83%BC%E3%83%8D%E3%82%B9_ST_%E9%85%8D%E5%90%88%E9%8C%A0.jpg,https://upload.wikimedia.org/wikipedia/commons/7/72/2020-06-15_TSU128%E3%80%81OHNES_ST_%E3%82%AA%E3%83%BC%E3%83%8D%E3%82%B9_ST_%E9%85%8D%E5%90%88%E9%8C%A0.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2304,1536,1536,1064752,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,松岡明芳,Own work,2024-12-12T13:47:53Z,category,Category:Blister packs,2026-09-09
BA_000061,File:2020-06-18 越婢加朮湯（エッピカジュツトウ）.jpg,https://commons.wikimedia.org/wiki/File:2020-06-18_%E8%B6%8A%E5%A9%A2%E5%8A%A0%E6%9C%AE%E6%B9%AF%EF%BC%88%E3%82%A8%E3%83%83%E3%83%94%E3%82%AB%E3%82%B8%E3%83%A5%E3%83%84%E3%83%88%E3%82%A6%EF%BC%89.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/2020-06-18_%E8%B6%8A%E5%A9%A2%E5%8A%A0%E6%9C%AE%E6%B9%AF%EF%BC%88%E3%82%A8%E3%83%83%E3%83%94%E3%82%AB%E3%82%B8%E3%83%A5%E3%83%84%E3%83%88%E3%82%A6%EF%BC%89.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2304,1536,1536,816551,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,松岡明芳,Own work,2024-12-12T13:47:52Z,category,Category:Pharmaceutical products,2026-09-09
BA_000062,File:2020-06-18 越婢加朮湯（エッピカジュツトウ）２.jpg,https://commons.wikimedia.org/wiki/File:2020-06-18_%E8%B6%8A%E5%A9%A2%E5%8A%A0%E6%9C%AE%E6%B9%AF%EF%BC%88%E3%82%A8%E3%83%83%E3%83%94%E3%82%AB%E3%82%B8%E3%83%A5%E3%83%84%E3%83%88%E3%82%A6%EF%BC%89%EF%BC%92.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c1/2020-06-18_%E8%B6%8A%E5%A9%A2%E5%8A%A0%E6%9C%AE%E6%B9%AF%EF%BC%88%E3%82%A8%E3%83%83%E3%83%94%E3%82%AB%E3%82%B8%E3%83%A5%E3%83%84%E3%83%88%E3%82%A6%EF%BC%89%EF%BC%92.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2304,1536,1536,887462,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,松岡明芳,Own work,2024-12-12T13:48:05Z,category,Category:Pharmaceutical products,2026-09-09
BA_000063,File:2020-07-10 Anchu-san 安中散（コタロー安中散エキスカプセル）DSCF1998.jpg,https://commons.wikimedia.org/wiki/File:2020-07-10_Anchu-san_%E5%AE%89%E4%B8%AD%E6%95%A3%EF%BC%88%E3%82%B3%E3%82%BF%E3%83%AD%E3%83%BC%E5%AE%89%E4%B8%AD%E6%95%A3%E3%82%A8%E3%82%AD%E3%82%B9%E3%82%AB%E3%83%97%E3%82%BB%E3%83%AB%EF%BC%89DSCF1998.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/2020-07-10_Anchu-san_%E5%AE%89%E4%B8%AD%E6%95%A3%EF%BC%88%E3%82%B3%E3%82%BF%E3%83%AD%E3%83%BC%E5%AE%89%E4%B8%AD%E6%95%A3%E3%82%A8%E3%82%AD%E3%82%B9%E3%82%AB%E3%83%97%E3%82%BB%E3%83%AB%EF%BC%89DSCF1998.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2304,1536,1536,1001295,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,松岡明芳,Own work,2020-07-10T15:22:47Z,category,Category:Pharmaceutical products,2026-09-09
BA_000064,File:2020-07-10 Anchu-san 安中散（コタロー安中散エキスカプセル）DSCF2001.jpg,https://commons.wikimedia.org/wiki/File:2020-07-10_Anchu-san_%E5%AE%89%E4%B8%AD%E6%95%A3%EF%BC%88%E3%82%B3%E3%82%BF%E3%83%AD%E3%83%BC%E5%AE%89%E4%B8%AD%E6%95%A3%E3%82%A8%E3%82%AD%E3%82%B9%E3%82%AB%E3%83%97%E3%82%BB%E3%83%AB%EF%BC%89DSCF2001.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/2020-07-10_Anchu-san_%E5%AE%89%E4%B8%AD%E6%95%A3%EF%BC%88%E3%82%B3%E3%82%BF%E3%83%AD%E3%83%BC%E5%AE%89%E4%B8%AD%E6%95%A3%E3%82%A8%E3%82%AD%E3%82%B9%E3%82%AB%E3%83%97%E3%82%BB%E3%83%AB%EF%BC%89DSCF2001.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2304,1536,1536,968679,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,松岡明芳,Own work,2020-07-10T15:22:41Z,category,Category:Pharmaceutical products,2026-09-09
BA_000065,File:2023 Doreta 75 mg + 650 mg.jpg,https://commons.wikimedia.org/wiki/File:2023_Doreta_75_mg_%2B_650_mg.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3b/2023_Doreta_75_mg_%2B_650_mg.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4595,3280,3280,4368199,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Jacek Halicki,Own work,2023-03-02T14:37:47Z,category,Category:Pharmaceutical products,2026-09-09
BA_000066,"File:2023 Krople do oczu Zuma Noka 0,4%.jpg","https://commons.wikimedia.org/wiki/File:2023_Krople_do_oczu_Zuma_Noka_0,4%25.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a1/2023_Krople_do_oczu_Zuma_Noka_0%2C4%25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3267,3944,3267,5680896,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Jacek Halicki,Own work,2023-05-08T21:56:37Z,category,Category:Pharmaceutical products,2026-09-09
BA_000067,File:2023 Tribiotic.jpg,https://commons.wikimedia.org/wiki/File:2023_Tribiotic.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/2023_Tribiotic.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4754,2858,2858,3417488,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Jacek Halicki,Own work,2023-04-02T17:07:37Z,category,Category:Pharmaceutical products,2026-09-09
BA_000068,File:2025-01-04 Betahistine（ベタヒスチン） DSCF5667.jpg,https://commons.wikimedia.org/wiki/File:2025-01-04_Betahistine%EF%BC%88%E3%83%99%E3%82%BF%E3%83%92%E3%82%B9%E3%83%81%E3%83%B3%EF%BC%89_DSCF5667.jpg,https://upload.wikimedia.org/wikipedia/commons/2/26/2025-01-04_Betahistine%EF%BC%88%E3%83%99%E3%82%BF%E3%83%92%E3%82%B9%E3%83%81%E3%83%B3%EF%BC%89_DSCF5667.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3264,2176,2176,3632720,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Matsuoka.A,Own work,2025-10-18T10:53:55Z,category,Category:Blister packs,2026-09-09
BA_000069,File:2025-01-04 Betahistine（ベタヒスチン）DSCF5669.jpg,https://commons.wikimedia.org/wiki/File:2025-01-04_Betahistine%EF%BC%88%E3%83%99%E3%82%BF%E3%83%92%E3%82%B9%E3%83%81%E3%83%B3%EF%BC%89DSCF5669.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ce/2025-01-04_Betahistine%EF%BC%88%E3%83%99%E3%82%BF%E3%83%92%E3%82%B9%E3%83%81%E3%83%B3%EF%BC%89DSCF5669.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3264,2176,2176,3445664,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Matsuoka.A,Own work,2025-10-18T10:53:54Z,category,Category:Blister packs,2026-09-09
BA_000070,File:23.4% Sodium Chloride.jpg,https://commons.wikimedia.org/wiki/File:23.4%25_Sodium_Chloride.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e6/23.4%25_Sodium_Chloride.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1511,2086,1511,636905,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Alex Staidle,Own work,2019-09-29T18:43:45Z,category,Category:Pharmaceutical products,2026-09-09
BA_000071,"File:3 boites de lorazépam 2,5.jpg","https://commons.wikimedia.org/wiki/File:3_boites_de_loraz%C3%A9pam_2,5.jpg",https://upload.wikimedia.org/wikipedia/commons/0/06/3_boites_de_loraz%C3%A9pam_2%2C5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2391,1210,1210,628345,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Gotgot44,Own work,2015-07-02T01:21:32Z,category,Category:Medicine bottles,2026-09-09
BA_000072,File:30mg Vyvanse capsules.JPG,https://commons.wikimedia.org/wiki/File:30mg_Vyvanse_capsules.JPG,https://upload.wikimedia.org/wikipedia/commons/c/c0/30mg_Vyvanse_capsules.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2914,2253,2253,1142655,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Sardaukar Blackfang at English Wikipedia,Transferred from en.wikipedia to Commons by Addihockey10 using CommonsHelper.,2011-06-30T20:18:31Z,category,Category:Medicine bottles,2026-09-09
BA_000080,File:50mgtramadolhclakyma.jpg,https://commons.wikimedia.org/wiki/File:50mgtramadolhclakyma.jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/50mgtramadolhclakyma.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,820,615,615,126842,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Rotellam1,Own work,2011-08-03T01:04:17Z,category,Category:Medicine bottles,2026-09-09
