artist,brightness,candidate_id,commons_title,decision,exclusion_code,file_size_bytes,format,grad,height,licence_short,min_hamming_to_pool,min_side,near_white_frac,page_url,path,quantized_colours,query_term,reason,width
NIAID,0.25890013575553894,BA_002181,File:Neisseria gonorrhoeae Bacteria (53712276600).jpg,exclude,A_ACQUISITION_OUT_OF_BAND,208583,JPEG,0.026106705889105797,995,CC BY 2.0,,995,0.0,https://commons.wikimedia.org/wiki/File:Neisseria_gonorrhoeae_Bacteria_(53712276600).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002181.jpg,962,meningitis vaccine,"brightness 0.259 outside the counterfeit support [0.341, 0.714]",1280
Master Sgt. Carlos Claudio,0.39699438214302063,BA_002188,File:New adjutant general visits the 192nd Fighter Wing 140607-Z-VT953-118.jpg,pending_review,,236679,JPEG,0.03388117998838425,850,Public domain,18,850,0.01519775390625,https://commons.wikimedia.org/wiki/File:New_adjutant_general_visits_the_192nd_Fighter_Wing_140607-Z-VT953-118.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002188.jpg,1742,hepatitis B vaccine,,1280
Whispyhistory,0.4858708381652832,BA_002191,File:Nimenrix (Pfizer).jpg,pending_review,,403781,JPEG,0.030983304604887962,924,CC BY-SA 4.0,14,924,1.52587890625e-05,https://commons.wikimedia.org/wiki/File:Nimenrix_(Pfizer).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002191.jpg,1601,meningococcal vaccine,,1280
Whispyhistory,0.5146012306213379,BA_002192,File:Nimenrix.jpg,pending_review,,219709,JPEG,0.039105601608753204,1280,CC BY-SA 4.0,18,853,0.0001220703125,https://commons.wikimedia.org/wiki/File:Nimenrix.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002192.jpg,1060,meningococcal vaccine,,853
"NIH Image Gallery from Bethesda, Maryland, USA",0.11053571105003357,BA_002196,File:Nipah Virus (47965850372).jpg,exclude,A_ACQUISITION_OUT_OF_BAND,142269,JPEG,0.01176682859659195,898,Public domain,,898,0.0,https://commons.wikimedia.org/wiki/File:Nipah_Virus_(47965850372).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002196.jpg,479,remdesivir,"brightness 0.111 outside the counterfeit support [0.341, 0.714]",1280
Praetorian11,0.3785686194896698,BA_002336,File:OnyNorm förpackning.jpg,pending_review,,145522,JPEG,0.01620779000222683,853,CC BY-SA 4.0,18,853,0.0,https://commons.wikimedia.org/wiki/File:OnyNorm_f%C3%B6rpackning.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002336.jpg,1094,oxycodone OxyContin,,1280
Andrew Corbin,0.5185955166816711,BA_002339,File:Opana Radar Site.jpg,pending_review,,332039,JPEG,0.0349765419960022,853,CC BY-SA 4.0,18,853,0.0084075927734375,https://commons.wikimedia.org/wiki/File:Opana_Radar_Site.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002339.jpg,2163,oxymorphone,,1280
Carol VanHook,0.4782695770263672,BA_002345,File:Open Wide (Explored) - Flickr - Carol (vanhookc).jpg,pending_review,,119574,JPEG,0.020481565967202187,853,CC BY-SA 2.0,18,853,7.62939453125e-05,https://commons.wikimedia.org/wiki/File:Open_Wide_(Explored)_-_Flickr_-_Carol_(vanhookc).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002345.jpg,1064,vitamin A capsules,,1280
Evopure,0.32038751244544983,BA_002358,File:Organic CBD capsules.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,244484,JPEG,0.04374902695417404,853,CC BY-SA 2.0,,853,1.52587890625e-05,https://commons.wikimedia.org/wiki/File:Organic_CBD_capsules.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002358.jpg,3059,vitamin A capsules,"brightness 0.320 outside the counterfeit support [0.341, 0.714]",1280
Overton Hygienic Manufacturing Co,0.8490058779716492,BA_002368,File:Overton's High Brown La Petite Face Powder - DPLA - 7dc2d27ad7bd071fa88040201ae96c0c (page 1).jpg,exclude,A_ACQUISITION_OUT_OF_BAND,74221,JPEG,0.0047233435325324535,916,Public domain,,916,0.0,https://commons.wikimedia.org/wiki/File:Overton%27s_High_Brown_La_Petite_Face_Powder_-_DPLA_-_7dc2d27ad7bd071fa88040201ae96c0c_(page_1).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002368.jpg,321,drug packaging box,"brightness 0.849 outside the counterfeit support [0.341, 0.714]",1280
Overton Hygienic Manufacturing Co,0.8880042433738708,BA_002369,File:Overton's High Brown La Petite Face Powder - DPLA - 7dc2d27ad7bd071fa88040201ae96c0c (page 2).jpg,exclude,A_ACQUISITION_OUT_OF_BAND,71835,JPEG,0.004168177954852581,916,Public domain,,916,0.0,https://commons.wikimedia.org/wiki/File:Overton%27s_High_Brown_La_Petite_Face_Powder_-_DPLA_-_7dc2d27ad7bd071fa88040201ae96c0c_(page_2).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002369.jpg,432,drug packaging box,"brightness 0.888 outside the counterfeit support [0.341, 0.714]",1280
Overton Hygienic Manufacturing Co,0.8626359105110168,BA_002370,File:Overton's High Brown La Petite Face Powder - DPLA - 7dc2d27ad7bd071fa88040201ae96c0c (page 3).jpg,exclude,A_ACQUISITION_OUT_OF_BAND,83039,JPEG,0.005492689087986946,916,Public domain,,916,0.0,https://commons.wikimedia.org/wiki/File:Overton%27s_High_Brown_La_Petite_Face_Powder_-_DPLA_-_7dc2d27ad7bd071fa88040201ae96c0c_(page_3).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002370.jpg,297,drug packaging box,"brightness 0.863 outside the counterfeit support [0.341, 0.714]",1280
gencat cat,0.5012628436088562,BA_002371,File:Oxford AstraZeneca COVID-19 vaccine (2021) A.jpeg,pending_review,,187876,JPEG,0.017833324149250984,853,CC0,16,853,0.0,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_A.jpeg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002371.jpg,1951,COVID-19 vaccine AstraZeneca,,1280
gencat cat,0.6372377276420593,BA_002373,File:Oxford AstraZeneca COVID-19 vaccine (2021) B.jpeg,pending_review,,185134,JPEG,0.009007502347230911,853,CC0,18,853,0.00140380859375,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_B.jpeg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002373.jpg,1014,COVID-19 vaccine AstraZeneca,,1280
gencat cat,0.6652889847755432,BA_002374,File:Oxford AstraZeneca COVID-19 vaccine (2021) C.jpeg,pending_review,,172782,JPEG,0.013967674225568771,853,CC0,14,853,0.002838134765625,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_C.jpeg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002374.jpg,2062,COVID-19 vaccine AstraZeneca,,1280
gencat cat,0.5584903359413147,BA_002375,File:Oxford AstraZeneca COVID-19 vaccine (2021) D.jpeg,pending_review,,208849,JPEG,0.01641710288822651,853,CC0,18,853,0.0,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_D.jpeg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002375.jpg,1600,COVID-19 vaccine AstraZeneca,,1280
gencat cat,0.5337925553321838,BA_002376,File:Oxford AstraZeneca COVID-19 vaccine (2021) E.jpeg,pending_review,,192341,JPEG,0.01568314991891384,853,CC0,14,853,0.0,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_E.jpeg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002376.jpg,1950,COVID-19 vaccine AstraZeneca,,1280
gencat cat,0.6832963824272156,BA_002377,File:Oxford AstraZeneca COVID-19 vaccine (2021) F.jpeg,pending_review,,109362,JPEG,0.011170852929353714,853,CC0,18,853,0.0020294189453125,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_F.jpeg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002377.jpg,1595,COVID-19 vaccine AstraZeneca,,1280
gencat cat,0.5559293031692505,BA_002378,File:Oxford AstraZeneca COVID-19 vaccine (2021) G.jpeg,pending_review,,114292,JPEG,0.008279718458652496,853,CC0,18,853,0.0,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_G.jpeg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002378.jpg,1143,COVID-19 vaccine AstraZeneca,,1280
Gencat,0.7304661870002747,BA_002379,File:Oxford AstraZeneca COVID-19 vaccine (2021) H.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,100300,JPEG,0.010845739394426346,853,CC0,,853,0.009521484375,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_H.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002379.jpg,1917,COVID-19 vaccine AstraZeneca,"brightness 0.730 outside the counterfeit support [0.341, 0.714]",1280
Gencat,0.639232337474823,BA_002381,File:Oxford AstraZeneca COVID-19 vaccine (2021) I.jpg,pending_review,,105864,JPEG,0.011924240738153458,853,CC0,18,853,0.0,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_I.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002381.jpg,1489,COVID-19 vaccine AstraZeneca,,1280
bratislavskysamospravnykraj,0.5017208456993103,BA_002382,File:Oxford AstraZeneca COVID-19 vaccine (2021) J.jpg,pending_review,,121792,JPEG,0.013167761266231537,853,CC BY 2.0,18,853,0.000732421875,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_J.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002382.jpg,1533,COVID-19 vaccine AstraZeneca,,1280
bratislavskysamospravnykraj,0.45138096809387207,BA_002383,File:Oxford AstraZeneca COVID-19 vaccine (2021) K.jpg,pending_review,,142756,JPEG,0.018050851300358772,853,CC BY 2.0,18,853,0.0,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_K.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002383.jpg,2244,COVID-19 vaccine AstraZeneca,,1280
bratislavskysamospravnykraj,0.5246474146842957,BA_002384,File:Oxford AstraZeneca COVID-19 vaccine (2021) L.jpg,pending_review,,115061,JPEG,0.016388097777962685,853,CC BY 2.0,14,853,0.0029296875,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_L.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002384.jpg,2193,COVID-19 vaccine AstraZeneca,,1280
bratislavskysamospravnykraj,0.474189430475235,BA_002385,File:Oxford AstraZeneca COVID-19 vaccine (2021) M.jpg,pending_review,,129701,JPEG,0.017063729465007782,853,CC BY 2.0,16,853,0.0012664794921875,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_M.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002385.jpg,2165,COVID-19 vaccine AstraZeneca,,1280
ŽupaBA VUCBA,0.6537045836448669,BA_002386,File:Oxford AstraZeneca COVID-19 vaccine (2021) N.jpg,pending_review,,177618,JPEG,0.02008236199617386,853,CC BY 2.0,16,853,0.0003509521484375,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_N.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002386.jpg,2444,COVID-19 vaccine AstraZeneca,,1280
ŽupaBA VUCBA,0.6600863337516785,BA_002387,File:Oxford AstraZeneca COVID-19 vaccine (2021) O.jpg,pending_review,,82592,JPEG,0.008292023092508316,853,CC BY 2.0,20,853,0.0,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_O.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002387.jpg,993,COVID-19 vaccine AstraZeneca,,1280
ŽupaBA VUCBA,0.5529692769050598,BA_002388,File:Oxford AstraZeneca COVID-19 vaccine (2021) P.jpg,pending_review,,130966,JPEG,0.014069778844714165,853,CC BY 2.0,16,853,0.0001068115234375,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_P.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002388.jpg,2352,COVID-19 vaccine AstraZeneca,,1280
ŽupaBA VUCBA,0.6512708067893982,BA_002389,File:Oxford AstraZeneca COVID-19 vaccine (2021) Q.jpg,pending_review,,332750,JPEG,0.013424013741314411,1922,CC BY 2.0,18,1280,0.0003204345703125,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_Q.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002389.jpg,1229,COVID-19 vaccine AstraZeneca,,1280
The National Guard,0.4545074999332428,BA_002391,File:Oxford AstraZeneca COVID-19 vaccine (2021) T.jpg,pending_review,,136449,JPEG,0.020044473931193352,853,CC BY 2.0,16,853,0.003662109375,https://commons.wikimedia.org/wiki/File:Oxford_AstraZeneca_COVID-19_vaccine_(2021)_T.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002391.jpg,1921,Comirnaty,,1280
Psiĥedelisto,0.656550943851471,BA_002431,File:OxyContin branded oxycodone 10mg (OC side).jpg,pending_review,,139833,JPEG,0.00860929861664772,960,CC0,14,960,0.0,https://commons.wikimedia.org/wiki/File:OxyContin_branded_oxycodone_10mg_(OC_side).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002431.jpg,172,oxycodone OxyContin,,1280
Psiĥedelisto,0.678999125957489,BA_002432,File:OxyContin branded oxycodone 10mg (number side).jpg,exclude,A_NEAR_DUPLICATE_WITHIN,138408,JPEG,0.00871250405907631,960,CC0,16,960,4.57763671875e-05,https://commons.wikimedia.org/wiki/File:OxyContin_branded_oxycodone_10mg_(number_side).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002432.jpg,176,oxycodone OxyContin,near-duplicate of BA_002431,1280
User:51fifty,0.5352804064750671,BA_002433,File:OxyContin setup.jpg,pending_review,,69703,JPEG,0.00728834280744195,620,CC BY-SA 3.0,14,620,0.0,https://commons.wikimedia.org/wiki/File:OxyContin_setup.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002433.jpg,568,oxycodone OxyContin,,725
FPZKL,0.14993873238563538,BA_002435,File:Oxycocet.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,234353,JPEG,0.007097460795193911,1417,CC BY-SA 4.0,,1280,0.0,https://commons.wikimedia.org/wiki/File:Oxycocet.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002435.jpg,403,oxycodone OxyContin,"brightness 0.150 outside the counterfeit support [0.341, 0.714]",1280
"Coastal Elite from Halifax, Canada",0.5692293047904968,BA_002436,File:Oxycodone (40139364063).jpg,pending_review,,218604,JPEG,0.021120553836226463,922,CC BY-SA 2.0,16,922,0.0008392333984375,https://commons.wikimedia.org/wiki/File:Oxycodone_(40139364063).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002436.jpg,1497,oxycodone OxyContin,,1280
Cindy Shebley,0.22142885625362396,BA_002439,File:Oxycodone Medicine Bottle with Pills Spilling Out (49749849143).jpg,exclude,A_ACQUISITION_OUT_OF_BAND,268441,JPEG,0.013491656631231308,1920,CC BY 2.0,,1280,0.0015411376953125,https://commons.wikimedia.org/wiki/File:Oxycodone_Medicine_Bottle_with_Pills_Spilling_Out_(49749849143).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002439.jpg,1864,oxycodone OxyContin,"brightness 0.221 outside the counterfeit support [0.341, 0.714]",1280
The Drug Users Bible,0.7111225724220276,BA_002440,File:Oxycodone Pill (cropped).jpg,pending_review,,131740,JPEG,0.00984514132142067,687,CC BY 2.0,12,687,0.0,https://commons.wikimedia.org/wiki/File:Oxycodone_Pill_(cropped).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002440.jpg,589,oxycodone OxyContin,,1280
The Drug Users Bible,0.7438840270042419,BA_002441,File:Oxycodone Pill.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,120874,JPEG,0.008247648365795612,687,CC BY 2.0,,687,0.0,https://commons.wikimedia.org/wiki/File:Oxycodone_Pill.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002441.jpg,481,oxycodone OxyContin,"brightness 0.744 outside the counterfeit support [0.341, 0.714]",1280
Cindy Shebley,0.5014795660972595,BA_002442,File:Oxycodone Prescription Bottle with Pills Spilling Out. (39390810310).jpg,pending_review,,152941,JPEG,0.009416241198778152,853,CC BY 2.0,20,853,0.0,https://commons.wikimedia.org/wiki/File:Oxycodone_Prescription_Bottle_with_Pills_Spilling_Out._(39390810310).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002442.jpg,1858,oxycodone OxyContin,,1280
Cindy Shebley,0.5728068947792053,BA_002443,File:Oxycodone Prescription Bottle with Pills Spilling Out. (41201105871).jpg,pending_review,,98526,JPEG,0.008736062794923782,853,CC BY 2.0,18,853,0.0,https://commons.wikimedia.org/wiki/File:Oxycodone_Prescription_Bottle_with_Pills_Spilling_Out._(41201105871).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002443.jpg,1584,oxycodone OxyContin,,1280
DanielTahar,0.5525773763656616,BA_002444,File:Oxycodone Syrup 10mg per ml.jpg,pending_review,,190167,JPEG,0.01732698082923889,960,CC BY-SA 4.0,18,960,0.0,https://commons.wikimedia.org/wiki/File:Oxycodone_Syrup_10mg_per_ml.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002444.jpg,1664,oxycodone OxyContin,,1280
Praetorian11,0.38598504662513733,BA_002445,File:Oxycodone Teva 5 mg .jpg,pending_review,,174300,JPEG,0.017371512949466705,853,CC BY-SA 4.0,20,853,0.00054931640625,https://commons.wikimedia.org/wiki/File:Oxycodone_Teva_5_mg_.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002445.jpg,888,oxycodone OxyContin,,1280
Jovan.gec,0.07924262434244156,BA_002460,File:Oxymorphone 3D.png,exclude,A_ACQUISITION_OUT_OF_BAND,301850,PNG,0.014197763055562973,921,CC BY-SA 4.0,,921,0.003692626953125,https://commons.wikimedia.org/wiki/File:Oxymorphone_3D.png,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002460.jpg,284,oxymorphone,"brightness 0.079 outside the counterfeit support [0.341, 0.714]",1280
Dennis Sylvester Hurd,0.46373605728149414,BA_002465,File:Ozempic (53899794358).jpg,pending_review,,448938,JPEG,0.05527689680457115,720,CC0,14,720,0.0,https://commons.wikimedia.org/wiki/File:Ozempic_(53899794358).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002465.jpg,1494,semaglutide Ozempic,,1280
Chemist4U,0.5390353798866272,BA_002466,File:Ozempic Semaglutide 0.5mg.jpg,pending_review,,174744,JPEG,0.027346834540367126,960,CC BY-SA 2.0,18,960,0.01715087890625,https://commons.wikimedia.org/wiki/File:Ozempic_Semaglutide_0.5mg.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002466.jpg,1152,semaglutide Ozempic,,1280
HualinXMN,0.6038108468055725,BA_002467,File:Ozempic® 3ml.jpg,pending_review,,149256,JPEG,0.00896015577018261,833,CC BY-SA 4.0,12,833,6.103515625e-05,https://commons.wikimedia.org/wiki/File:Ozempic%C2%AE_3ml.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002467.jpg,619,semaglutide Ozempic,,1280
Abdsomod,0.5092326998710632,BA_002468,File:P ALAXIN TS TABLET.jpg,pending_review,,52109,JPEG,0.013944877311587334,1080,CC0,16,607,0.0,https://commons.wikimedia.org/wiki/File:P_ALAXIN_TS_TABLET.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002468.jpg,1059,antimalarial tablets,,607
U.S. Navy photo by Petty Officer 1st Class Ryan McLearnon,0.3392616808414459,BA_002516,File:Pacific Partnership 2024-2 in Yap (8634076).jpg,exclude,A_ACQUISITION_OUT_OF_BAND,126364,JPEG,0.012336261570453644,853,Public domain,,853,0.0085906982421875,https://commons.wikimedia.org/wiki/File:Pacific_Partnership_2024-2_in_Yap_(8634076).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002516.jpg,1277,propofol Diprivan,"brightness 0.339 outside the counterfeit support [0.341, 0.714]",1280
U.S. Navy photo by Petty Officer 1st Class Ryan McLearnon,0.4676722586154938,BA_002517,File:Pacific Partnership 2024-2 in Yap (8634078).jpg,pending_review,,173020,JPEG,0.025959966704249382,853,Public domain,18,853,0.017852783203125,https://commons.wikimedia.org/wiki/File:Pacific_Partnership_2024-2_in_Yap_(8634078).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002517.jpg,1865,propofol Diprivan,,1280
U.S. Navy photo by Petty Officer 1st Class Ryan McLearnon,0.27342602610588074,BA_002518,File:Pacific Partnership 2024-2 in Yap (8634107).jpg,exclude,A_ACQUISITION_OUT_OF_BAND,132029,JPEG,0.015644673258066177,853,Public domain,,853,0.001068115234375,https://commons.wikimedia.org/wiki/File:Pacific_Partnership_2024-2_in_Yap_(8634107).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002518.jpg,1816,propofol Diprivan,"brightness 0.273 outside the counterfeit support [0.341, 0.714]",1280
Luc Propofol,0.2169424295425415,BA_002529,File:Page de titre de la traduction des Elements d'Euclide par Pierre Le Mardele..jpg,exclude,A_ACQUISITION_OUT_OF_BAND,363435,JPEG,0.03065922111272812,1707,CC BY-SA 4.0,,1280,0.0,https://commons.wikimedia.org/wiki/File:Page_de_titre_de_la_traduction_des_Elements_d%27Euclide_par_Pierre_Le_Mardele..jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002529.jpg,268,propofol Diprivan,"brightness 0.217 outside the counterfeit support [0.341, 0.714]",1280
The original uploader was Centpacrr at English Wikipedia.,0.7809404730796814,BA_002542,File:Panama RR Opens 1855.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,219637,JPEG,0.09040987491607666,611,Public domain,,611,0.0621490478515625,https://commons.wikimedia.org/wiki/File:Panama_RR_Opens_1855.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002542.jpg,683,medicine box package,"brightness 0.781 outside the counterfeit support [0.341, 0.714]",735
NIAID,0.6361867785453796,BA_002544,"File:Pandemic Preparedness- examples of High-Priority ""Prototype Pathogens"" (left to right)- hantavirus, yellow fever virus, Nipah virus, picornavirus, and Chikungunya - 1.jpg",pending_review,,637791,JPEG,0.0626884326338768,996,CC BY 2.0,16,996,0.024749755859375,"https://commons.wikimedia.org/wiki/File:Pandemic_Preparedness-_examples_of_High-Priority_%22Prototype_Pathogens%22_(left_to_right)-_hantavirus,_yellow_fever_virus,_Nipah_virus,_picornavirus,_and_Chikungunya_-_1.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002544.jpg,2822,yellow fever vaccine,,1280
NIAID,0.6089518666267395,BA_002545,"File:Pandemic Preparedness- examples of High-Priority ""Prototype Pathogens"" (left to right)- hantavirus, yellow fever virus, Nipah virus, picornavirus, and Chikungunya - 2.jpg",exclude,A_NEAR_DUPLICATE_WITHIN,625397,JPEG,0.06402575969696045,996,CC BY 2.0,16,996,0.0290985107421875,"https://commons.wikimedia.org/wiki/File:Pandemic_Preparedness-_examples_of_High-Priority_%22Prototype_Pathogens%22_(left_to_right)-_hantavirus,_yellow_fever_virus,_Nipah_virus,_picornavirus,_and_Chikungunya_-_2.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002545.jpg,1251,yellow fever vaccine,near-duplicate of BA_002544,1280
NIAID,0.29725638031959534,BA_002546,"File:Pandemic Preparedness- examples of High-Priority ""Prototype Pathogens"" (left to right)- hantavirus, yellow fever virus, Nipah virus, picornavirus, and Chikungunya - 3.jpg",exclude,A_ACQUISITION_OUT_OF_BAND,568573,JPEG,0.05969109386205673,996,CC BY 2.0,,996,0.0,"https://commons.wikimedia.org/wiki/File:Pandemic_Preparedness-_examples_of_High-Priority_%22Prototype_Pathogens%22_(left_to_right)-_hantavirus,_yellow_fever_virus,_Nipah_virus,_picornavirus,_and_Chikungunya_-_3.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002546.jpg,1901,yellow fever vaccine,"brightness 0.297 outside the counterfeit support [0.341, 0.714]",1280
Opanas Slastion,0.808990478515625,BA_002600,File:Pasiuha 1910.jpg,exclude,A_NOT_PHOTOGRAPH,49186,JPEG,0.03856021910905838,481,Public domain,,355,0.473846435546875,https://commons.wikimedia.org/wiki/File:Pasiuha_1910.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002600.jpg,755,oxymorphone,"grad 0.0386, white 0.47, colours 755",355
Kalman Slater,0.5751950144767761,BA_002638,File:Pfizer COVID-19 vaccine for ages 5 to 11 years.jpg,pending_review,,178793,JPEG,0.017112279310822487,960,CC BY-SA 4.0,18,960,0.0,https://commons.wikimedia.org/wiki/File:Pfizer_COVID-19_vaccine_for_ages_5_to_11_years.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002638.jpg,1766,Comirnaty,,1280
U.S. Secretary of Defense,0.6773660778999329,BA_002643,File:Pfizer-BioNTech COVID-19 vaccine (2020) A.jpg,pending_review,,76444,JPEG,0.007265014573931694,852,Public domain,20,852,0.0002288818359375,https://commons.wikimedia.org/wiki/File:Pfizer-BioNTech_COVID-19_vaccine_(2020)_A.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002643.jpg,566,Comirnaty,,1280
U.S. Secretary of Defense,0.3916389048099518,BA_002646,File:Pfizer-BioNTech COVID-19 vaccine (2020) C-beschnitten.jpg,pending_review,,726602,JPEG,0.015213138423860073,1066,CC BY 2.0,18,1066,0.0023040771484375,https://commons.wikimedia.org/wiki/File:Pfizer-BioNTech_COVID-19_vaccine_(2020)_C-beschnitten.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002646.jpg,1174,COVID-19 vaccine vial,,1066
U.S. Secretary of Defense,0.4989159107208252,BA_002648,File:Pfizer-BioNTech COVID-19 vaccine (2020) D (cropped).jpg,pending_review,,239534,JPEG,0.01349392905831337,1172,CC BY 2.0,18,1172,0.0,https://commons.wikimedia.org/wiki/File:Pfizer-BioNTech_COVID-19_vaccine_(2020)_D_(cropped).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002648.jpg,902,COVID-19 vaccine vial,,1280
U.S. Secretary of Defense,0.5889384150505066,BA_002652,File:Pfizer-BioNTech COVID-19 vaccine (2020) G (cropped).jpg,pending_review,,403083,JPEG,0.01916522905230522,1160,CC BY 2.0,16,674,0.000457763671875,https://commons.wikimedia.org/wiki/File:Pfizer-BioNTech_COVID-19_vaccine_(2020)_G_(cropped).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002652.jpg,306,COVID-19 vaccine vial,,674
